Method,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8,Value 9,Value 10
Back Linear,10,8,10,6,8,8,12,7,6,11
Front Poisson,4,4,4,6,3,2,4,3,5,3
Back Linear,7,7,12,6,6,10,12,12,10,7
Front Linear,1,4,2,8,4,6,5,4,2,6
Front Linear,2,11,9,9,2,6,7,2,1,6
Front Poisson,5,5,7,3,1,5,6,4,6,1
Back Gauss,12,12,10,11,12,12,12,12,11,11
Back Poisson,6,8,8,10,9,10,12,10,11,10
Back Poisson,8,6,10,8,9,10,7,10,8,7
Back Linear,12,10,7,12,9,11,11,8,11,10
Front Linear,5,5,9,7,3,4,12,8,5,3
Front Linear,2,2,6,5,7,1,6,12,1,6
Front Linear,1,2,3,4,6,5,2,2,1,2
Back Gauss,12,12,12,10,11,12,10,11,12,9
Back Linear,8,11,7,9,10,4,5,2,12,12
Back Poisson,11,9,11,8,9,9,9,11,10,8
Front Poisson,4,3,5,5,2,4,3,4,1,3
Front Linear,1,7,8,8,2,12,1,9,3,4
Front Gauss,1,2,2,4,1,2,5,1,1,1
Front Linear,8,6,2,9,5,1,1,6,6,4
Back Gauss,8,10,12,11,12,11,12,12,10,8
Back Gauss,12,12,12,12,12,12,12,12,12,8
Back Gauss,11,10,11,8,11,12,12,12,12,12
Back Linear,6,8,12,9,6,6,12,2,5,10
Front Poisson,5,4,7,3,4,5,7,2,4,3
Back Poisson,9,8,8,8,6,11,7,11,10,9
Back Gauss,10,11,12,10,12,11,12,9,10,11
Back Gauss,12,11,12,11,12,12,12,12,11,12
Back Poisson,9,9,10,10,8,6,8,12,8,10
Front Gauss,1,1,2,3,1,2,1,1,3,2
Front Linear,4,1,5,6,3,4,11,2,3,5
Front Gauss,2,1,2,1,1,1,1,1,1,1
Front Gauss,2,1,6,1,1,3,2,2,1,4
Back Poisson,8,5,9,9,8,9,8,9,9,9
Back Poisson,8,9,8,11,8,10,8,9,8,10
Back Linear,8,11,6,9,4,12,9,10,5,11
Front Linear,10,1,5,4,2,8,4,10,1,3
Front Poisson,2,6,1,1,5,3,5,5,5,5
Back Linear,8,12,11,9,9,12,2,7,8,9
Front Gauss,2,1,1,1,3,1,2,1,1,8
Front Linear,2,6,7,3,3,4,3,1,2,1
Front Linear,3,5,1,5,5,1,1,2,1,3
Back Gauss,12,12,12,11,11,8,11,12,12,12
Back Gauss,12,12,12,12,9,12,12,12,12,12
Front Linear,9,1,3,9,6,5,4,7,6,6
Front Gauss,4,1,3,1,1,1,2,2,1,2
Back Gauss,12,12,11,12,12,12,10,12,11,12
Back Gauss,12,11,12,11,9,10,12,12,12,12
Back Poisson,7,11,9,7,8,10,7,10,9,10
Front Poisson,4,4,2,5,2,2,2,3,2,2
Back Gauss,12,9,12,12,12,12,12,12,12,9
Front Poisson,4,6,3,6,4,2,5,5,7,4
Back Poisson,10,10,11,6,8,10,9,6,7,9
Front Linear,3,5,3,4,5,9,3,1,10,1
Front Poisson,2,3,6,4,3,6,3,2,5,2
Back Poisson,12,7,10,11,7,4,11,10,11,7
Back Poisson,9,7,8,7,10,10,8,10,9,10
Front Poisson,2,4,2,4,2,2,8,3,7,7
Back Gauss,7,11,11,10,12,12,12,12,11,10
Back Poisson,11,12,9,9,9,8,10,10,8,11
Front Linear,5,5,6,1,9,5,1,3,5,8
Back Poisson,12,9,8,12,9,8,11,10,6,10
Front Gauss,1,1,2,1,1,3,1,1,2,1
Back Gauss,8,12,11,12,10,9,11,11,12,12
Front Gauss,2,1,1,2,1,6,1,2,1,2
Front Poisson,2,1,5,3,4,2,7,6,5,6
Front Gauss,2,1,5,2,2,2,1,2,2,1
Back Linear,12,8,6,5,8,4,2,2,3,8
Back Linear,12,2,11,8,12,2,8,9,11,12
Back Linear,2,8,5,6,11,9,9,5,7,3
Back Poisson,9,8,10,8,9,8,5,9,10,6
Front Poisson,4,4,2,2,1,5,2,5,3,3
Back Linear,7,4,9,11,11,5,12,11,8,8
Front Poisson,4,3,6,7,5,8,4,4,3,2
Back Poisson,10,7,10,8,11,7,12,9,9,11
Back Gauss,12,12,10,10,7,9,12,12,12,12
Back Linear,11,12,11,6,11,8,10,8,10,9
Back Linear,6,8,6,11,4,8,9,11,10,8
Back Poisson,12,11,6,9,10,7,8,6,9,10
Front Gauss,1,1,2,2,5,1,1,2,2,1
Front Linear,2,2,7,10,11,5,3,8,1,2
Front Poisson,3,1,3,1,4,6,6,3,4,3
Back Poisson,9,11,10,9,7,6,9,11,8,10
Front Poisson,2,4,5,3,2,6,4,2,8,3
Back Linear,8,12,3,12,12,8,11,11,10,9
Back Linear,12,11,11,12,11,11,7,7,7,8
Front Poisson,4,6,2,4,1,6,4,4,2,3
Front Linear,8,7,7,9,3,3,4,10,7,2
Front Poisson,3,4,5,8,5,4,7,5,3,3
Front Poisson,6,4,3,3,1,2,2,5,3,3
Back Poisson,6,7,9,11,9,8,9,8,9,8
Back Poisson,6,8,8,8,9,8,7,7,8,8
Front Poisson,4,4,5,3,3,1,4,3,1,5
Back Gauss,12,10,12,11,12,11,12,8,12,11
Front Gauss,4,2,3,2,2,5,2,1,3,4
Front Poisson,5,7,4,3,2,5,4,3,4,7
Front Gauss,1,2,1,1,2,1,2,1,1,1
Front Gauss,3,1,1,1,1,1,2,1,4,1
Back Linear,7,11,10,12,12,6,3,9,8,7
Back Gauss,12,12,11,10,11,11,11,12,11,11
Back Poisson,7,8,8,8,8,9,11,9,11,4
Back Gauss,12,10,12,12,11,12,11,11,11,12
Back Linear,6,10,10,12,4,12,6,12,9,11
Front Gauss,2,3,1,1,4,1,1,1,2,5
Back Gauss,11,12,11,11,12,11,10,11,12,12
Front Poisson,5,3,7,3,8,4,5,6,6,8
Back Gauss,12,12,12,10,12,9,10,11,12,12
Back Linear,4,4,7,12,11,12,9,12,10,10
Back Gauss,11,10,11,12,12,12,12,12,12,12
Front Linear,6,2,3,7,1,5,2,7,8,11
Back Linear,8,8,8,10,4,2,12,10,7,12
Front Poisson,4,5,4,4,4,6,5,2,2,4
Front Gauss,2,1,3,1,1,1,1,2,2,1
Front Linear,6,5,6,7,3,2,3,5,3,9
Back Poisson,10,9,7,5,12,9,5,9,7,9
Front Linear,4,4,1,2,6,2,4,3,2,3
Front Linear,10,3,9,3,2,8,5,1,6,3
Front Gauss,2,3,1,1,1,1,1,3,1,8
Back Gauss,12,9,11,12,12,12,9,12,12,12
Back Linear,11,12,10,11,9,5,12,10,12,10
Back Linear,12,2,6,11,12,9,8,5,7,12
Front Gauss,1,2,2,3,3,2,1,1,1,2
Front Gauss,2,1,1,2,2,2,2,2,2,2
Front Poisson,4,5,6,2,5,2,3,3,3,4
Back Poisson,8,10,8,11,8,8,7,6,10,10
Front Linear,4,8,6,1,6,6,6,3,5,5
Back Gauss,12,7,10,10,12,12,8,11,12,11
Front Linear,5,5,8,3,4,3,3,6,5,5
Front Poisson,6,2,7,5,4,5,4,4,5,5
Back Gauss,11,10,12,12,11,10,12,10,9,11
Front Poisson,7,5,2,3,3,4,3,5,3,7
Back Poisson,11,10,10,11,9,9,7,10,11,8
Back Poisson,8,8,8,7,6,11,9,8,9,10
Back Linear,10,7,11,11,6,11,10,8,5,11
Front Poisson,2,3,4,2,4,3,6,1,6,6
Front Poisson,4,2,6,3,3,4,3,2,5,3
Front Poisson,5,4,4,4,4,5,3,4,5,4
Back Gauss,11,12,12,11,10,10,12,12,12,11
Back Linear,8,8,10,12,11,9,12,12,3,11
Back Linear,12,5,12,6,12,4,6,6,8,6
Front Gauss,1,1,1,3,1,1,1,1,1,2
Back Poisson,8,10,10,11,5,9,8,9,4,6
Front Linear,2,8,3,2,2,4,1,3,4,6
Front Gauss,1,2,2,1,2,2,3,1,3,2
Front Poisson,4,4,6,3,8,2,6,3,3,9
Back Gauss,9,12,11,12,11,10,12,11,12,11
Front Gauss,1,1,2,1,3,2,3,1,2,2
Back Poisson,9,8,5,10,10,10,6,8,11,10
Back Poisson,8,8,8,11,10,8,10,9,9,9
Front Poisson,3,4,5,6,6,3,3,9,8,5
Back Gauss,11,12,10,12,12,11,12,11,11,12
Back Gauss,11,11,12,12,12,12,12,12,12,12
Front Gauss,2,2,3,2,3,4,2,1,4,1
Back Poisson,10,10,11,7,10,9,11,6,10,8
Back Linear,12,2,5,11,7,10,8,9,11,11
Back Poisson,8,9,10,10,11,8,9,12,12,7
Front Poisson,5,3,3,2,4,4,2,4,2,2
Front Linear,3,5,9,5,3,4,1,8,3,4
Front Gauss,4,1,1,1,1,2,1,6,1,1
Back Gauss,12,12,9,12,12,12,12,11,10,12
Back Poisson,7,10,10,12,9,9,10,7,8,8
Back Gauss,12,12,12,12,10,12,12,10,12,12
Front Linear,3,5,3,11,4,3,3,1,3,5
Back Poisson,11,10,10,9,11,6,11,8,11,7
Back Gauss,12,10,8,12,12,12,12,12,10,12
Back Linear,6,12,10,8,5,4,5,10,10,11
Front Linear,7,3,8,2,4,1,3,3,9,6
Back Poisson,12,11,8,10,10,7,10,6,8,8
Front Poisson,5,4,4,6,3,4,2,2,4,3
Back Linear,11,8,10,3,12,6,6,11,3,10
Front Gauss,1,2,2,1,1,1,3,1,3,1
Front Poisson,4,7,2,1,3,2,1,6,5,4
Back Linear,9,12,4,7,6,11,9,10,12,9
Front Gauss,2,3,1,1,2,1,3,2,1,1
Back Gauss,12,12,12,12,11,10,12,12,12,12
Front Gauss,1,1,2,1,8,1,2,1,1,1
Front Linear,9,2,11,4,5,1,2,5,3,5
Front Linear,1,1,6,4,2,1,5,3,3,3
Front Gauss,1,2,1,1,1,1,1,1,2,2
Front Poisson,4,3,4,3,3,5,2,3,3,2
Front Linear,5,9,5,3,5,6,4,6,5,1
Back Poisson,9,7,8,10,12,9,8,8,11,7
Back Gauss,9,11,12,12,12,12,11,12,12,12
Back Linear,5,8,12,12,5,12,7,7,12,11
Back Linear,12,11,12,11,5,12,6,12,8,7
Front Gauss,1,1,1,1,2,1,3,1,1,1
Back Poisson,9,11,8,11,10,9,11,9,11,8
Back Gauss,12,12,12,11,10,12,12,12,11,12
Back Poisson,11,8,8,10,8,10,10,11,10,7
Back Linear,12,10,8,5,7,5,11,11,9,5
Front Poisson,4,4,3,1,2,1,3,3,5,5
Back Gauss,12,12,12,10,11,12,12,10,12,12
Back Gauss,12,9,12,10,12,12,12,11,9,12
Back Gauss,12,12,12,11,12,12,12,10,10,12
Front Gauss,1,1,1,2,1,1,4,2,1,1
Front Linear,9,7,5,5,6,3,9,4,9,2
Back Linear,8,9,9,4,8,11,8,9,12,11
Back Poisson,8,10,10,12,9,12,10,10,6,11
Back Poisson,10,9,9,8,5,9,11,8,11,12
Back Poisson,8,9,8,10,10,9,9,8,7,8
Back Linear,3,12,6,8,10,5,7,11,5,6
Front Gauss,3,2,1,1,1,1,2,1,1,4
Front Linear,3,1,9,8,2,3,1,8,3,7
Back Linear,3,3,8,9,7,7,12,12,11,11
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,2,1,1,1,1
Back Poisson,9,12,5,11,10,5,7,7,10,11
Back Linear,6,10,7,8,4,8,10,10,9,10
Back Linear,11,7,6,11,12,4,12,3,11,10
Front Poisson,5,5,8,3,5,6,9,4,5,6
Back Poisson,9,6,8,8,11,8,9,8,9,7
Back Poisson,9,11,7,9,10,12,9,9,11,9
Back Linear,2,8,7,12,6,7,12,10,10,11
Front Linear,1,11,8,3,6,5,5,10,6,12
Front Poisson,6,4,7,3,5,3,4,5,4,5
Front Gauss,2,2,1,1,3,1,2,2,1,3
Back Linear,8,10,2,12,11,10,7,6,7,6
Front Gauss,3,1,1,1,1,2,2,3,1,2
Back Poisson,5,9,11,11,9,10,9,9,10,8
Back Gauss,12,12,12,12,10,10,11,11,12,12
Front Gauss,1,5,1,2,2,1,5,1,2,2
Front Poisson,4,3,4,4,5,4,3,7,3,6
Back Poisson,7,9,10,9,9,12,11,8,8,9
Back Gauss,12,12,12,12,11,12,12,11,12,10
Front Linear,7,4,8,3,9,1,7,6,5,4
Back Gauss,9,12,12,9,12,12,12,10,12,8
Front Gauss,4,2,1,2,1,1,2,1,1,1
Front Poisson,4,5,1,6,5,3,6,4,5,4
Front Gauss,5,2,2,2,1,1,1,1,2,3
Back Gauss,12,12,11,12,9,12,10,12,12,11
Front Linear,9,5,2,2,5,7,3,9,7,4
Front Linear,1,2,3,4,1,8,6,1,3,2
Back Poisson,9,10,10,11,10,9,10,10,8,7
Back Linear,9,8,4,8,8,3,9,3,9,8
Front Poisson,3,5,3,5,4,4,1,4,2,5
Front Gauss,3,2,1,1,1,1,1,3,1,2
Front Gauss,1,2,2,3,3,2,1,1,1,1
Front Linear,2,2,6,2,8,4,2,8,3,1
Back Gauss,12,12,11,12,11,11,12,12,12,12
Back Linear,11,10,11,10,6,7,9,5,7,10
Back Linear,5,11,12,5,4,8,11,11,10,10
Back Gauss,11,12,12,11,12,11,10,12,12,11
Front Linear,1,7,1,8,9,3,2,9,2,1
Front Gauss,2,3,1,1,1,1,1,2,1,2
Front Linear,1,8,8,6,6,6,4,1,2,4
Back Poisson,9,9,9,8,9,10,8,8,10,10
Back Linear,9,11,8,12,12,4,9,8,9,12
Back Poisson,12,5,11,5,10,9,10,8,8,7
Front Gauss,2,2,5,2,1,2,1,1,1,1
Front Gauss,1,1,2,4,1,1,1,5,1,3
Front Poisson,5,3,6,5,3,5,3,4,3,3
Front Linear,3,1,11,8,3,4,5,1,4,4
Front Gauss,1,1,1,3,1,2,2,2,1,1
Back Gauss,12,12,11,11,12,12,12,12,12,12
Front Linear,8,5,4,7,4,9,3,8,3,4
Back Gauss,12,9,10,11,11,11,5,12,12,12
Front Poisson,4,4,2,6,4,4,1,3,4,7
Front Gauss,4,6,2,3,2,2,1,3,1,1
Back Gauss,12,11,12,11,12,11,11,11,12,12
Front Linear,6,6,1,9,3,1,2,3,4,6
Back Linear,12,4,10,1,4,11,3,3,6,8
Front Linear,1,3,2,3,1,1,4,5,8,5
Front Linear,10,6,4,6,3,2,6,1,8,6
Front Linear,6,11,11,5,4,2,1,9,8,3
Back Poisson,5,5,6,7,11,11,9,9,7,8
Back Gauss,11,11,10,11,11,12,10,11,11,9
Back Poisson,10,11,10,10,8,9,8,7,11,10
Back Poisson,3,10,9,7,9,9,11,8,9,8
Back Gauss,10,12,12,10,11,10,12,10,11,12
Front Gauss,3,5,2,3,1,1,1,2,1,3
Front Gauss,1,2,2,1,1,1,3,2,2,4
Back Gauss,12,12,9,12,12,11,12,9,12,10
Back Poisson,9,9,9,6,9,7,10,10,10,9
Back Gauss,11,12,10,10,10,12,12,12,10,11
Front Linear,2,4,2,1,4,4,9,10,12,5
Back Gauss,10,12,10,12,10,11,12,9,12,12
Front Linear,10,1,4,6,7,8,3,8,10,3
Front Linear,2,5,1,6,5,7,3,11,10,2
Front Poisson,4,3,3,5,10,9,4,5,4,6
Front Poisson,3,6,6,4,2,2,6,5,3,6
Back Poisson,6,8,9,8,10,10,11,8,11,12
Back Poisson,10,8,9,9,9,7,6,9,10,9
Front Linear,4,8,4,3,3,5,5,5,6,1
Back Poisson,11,12,9,10,10,10,9,8,8,8
Front Gauss,1,1,1,2,1,1,3,2,3,2
Back Gauss,12,12,12,11,7,12,11,11,11,12
Front Linear,3,2,1,4,4,4,2,1,4,7
Back Poisson,8,9,9,11,8,9,8,7,9,11
Front Poisson,1,6,3,4,6,1,1,3,5,9
Back Linear,12,9,11,12,12,10,9,11,11,9
Back Linear,8,7,12,10,11,11,11,2,5,6
Front Poisson,5,4,5,4,4,6,3,4,6,1
Back Poisson,11,10,6,10,9,11,7,8,9,5
Front Linear,6,2,1,2,4,2,7,8,10,7
Back Linear,8,11,11,11,11,7,8,12,11,5
Front Poisson,2,6,5,6,2,6,5,9,4,3
Front Gauss,1,3,1,1,1,1,3,1,3,1
Back Poisson,6,8,10,9,9,8,9,8,9,8
Front Gauss,1,1,1,1,2,2,1,2,1,2
Back Poisson,11,11,11,7,9,10,11,7,9,8
Back Poisson,12,7,7,8,7,7,10,11,10,9
Front Linear,5,7,5,4,5,5,1,2,2,3
Back Linear,12,7,12,12,8,5,4,10,12,12
Back Gauss,12,11,12,11,10,11,11,11,12,12
Front Poisson,7,2,1,1,7,4,5,2,4,4
Front Gauss,2,1,6,1,1,3,2,1,3,1
Front Gauss,4,1,1,2,2,1,1,2,2,1
Back Gauss,11,12,12,12,8,12,11,12,11,11
Front Gauss,2,1,1,1,2,1,9,1,1,1
Back Gauss,9,12,12,9,12,12,12,11,12,11
Back Gauss,11,12,11,11,11,12,12,12,11,11
Front Gauss,1,1,3,1,2,1,1,2,1,1
Front Poisson,3,3,4,6,4,2,2,5,4,5
Front Gauss,2,1,1,1,1,1,3,6,1,2
Front Poisson,2,5,5,9,6,5,6,5,2,4
Front Gauss,5,1,2,2,1,1,1,1,2,2
Back Poisson,10,8,11,10,6,9,11,9,9,9
Front Linear,5,8,12,9,5,1,1,5,12,6
Back Linear,10,11,7,12,12,10,10,8,11,8
Back Gauss,12,12,12,12,11,12,12,12,11,12
Front Linear,2,9,4,1,1,6,2,10,4,2
Front Poisson,1,1,2,4,6,8,4,3,3,5
Back Linear,11,1,8,7,3,9,12,8,8,11
Back Poisson,8,10,12,9,11,9,10,11,11,12
Front Linear,1,2,10,1,3,1,6,2,1,4
Front Linear,2,1,2,4,2,6,4,6,8,2
Front Poisson,5,3,4,5,3,5,3,6,2,4
Front Poisson,4,4,2,3,5,4,3,5,2,6
Front Linear,3,5,7,2,2,1,2,6,6,7
Front Poisson,4,6,3,8,4,7,7,2,6,4
Front Linear,2,9,3,9,6,1,2,2,7,5
Back Linear,7,12,11,6,10,8,10,12,12,5
Front Poisson,3,5,7,4,3,6,4,3,5,7
Front Poisson,3,4,5,5,4,4,4,3,5,4
Front Poisson,4,2,4,5,2,5,2,3,6,3
Front Linear,5,11,6,5,6,2,8,10,2,2
Front Linear,2,1,5,7,1,4,7,8,11,8
Back Linear,4,8,11,4,12,9,9,4,11,8
Back Linear,8,8,9,7,9,10,12,11,10,4
Back Gauss,10,11,11,10,9,12,12,6,11,12
Back Gauss,10,12,12,11,12,12,12,10,11,11
Front Poisson,6,7,4,3,3,5,1,4,4,4
Back Gauss,12,12,11,12,12,10,12,10,12,12
Back Gauss,12,12,11,11,12,11,12,12,11,11
Back Poisson,8,10,9,9,8,5,9,11,9,9
Back Poisson,10,12,8,8,10,10,9,7,10,9
Front Poisson,4,2,5,3,6,1,6,2,5,4
Back Gauss,12,12,12,12,12,12,12,12,12,11
Front Poisson,8,3,5,2,5,5,3,4,4,3
Front Poisson,6,2,3,1,5,3,3,4,3,1
Back Poisson,11,8,12,7,11,9,10,9,11,12
Front Poisson,2,2,4,2,1,4,2,5,6,5
Back Gauss,10,12,11,10,12,11,11,11,11,12
Front Poisson,2,4,9,5,3,5,2,4,12,2
Back Poisson,11,10,10,9,11,11,11,9,8,9
Back Poisson,10,11,7,10,6,11,9,7,10,7
Front Poisson,5,5,5,4,3,3,6,4,5,6
Back Gauss,12,10,9,11,12,12,12,9,11,11
Back Gauss,8,11,7,12,12,11,11,12,8,12
Back Gauss,12,12,12,12,10,12,11,9,12,12
Back Linear,7,4,9,10,12,11,11,10,12,12
Front Linear,5,8,1,1,1,4,3,10,4,1
Front Linear,3,3,5,3,4,2,3,1,2,4
Front Poisson,4,5,4,5,3,2,3,3,8,1
Front Gauss,2,1,1,10,2,3,1,1,1,2
Back Gauss,11,11,11,12,12,12,12,11,12,12
Back Linear,6,10,6,7,11,11,11,8,8,5
Front Linear,2,5,1,1,10,4,3,1,2,4
Back Linear,7,9,4,8,11,2,9,5,9,7
Back Gauss,12,12,12,12,12,12,12,12,7,7
Front Poisson,3,7,4,2,6,2,3,3,4,4
Front Gauss,1,2,6,2,3,3,1,1,2,4
Back Poisson,12,9,12,5,12,11,8,9,8,7
Front Linear,8,3,1,3,5,4,2,9,1,9
Front Linear,9,3,2,4,4,4,4,1,6,3
Front Gauss,1,1,1,1,2,1,1,1,2,2
Front Poisson,4,1,5,6,2,5,3,4,4,2
Front Linear,2,7,1,5,3,3,9,1,1,3
Front Poisson,6,4,3,3,5,3,4,2,3,7
Front Poisson,2,4,2,4,3,1,4,6,5,3
Back Poisson,10,11,9,8,11,10,11,8,10,10
Front Poisson,6,3,7,8,3,3,2,2,6,3
Front Linear,1,9,6,3,10,7,7,9,9,8
Back Gauss,12,12,12,12,9,12,12,3,12,11
Front Linear,4,3,4,1,7,1,3,2,5,11
Back Poisson,10,10,5,9,9,7,5,9,8,7
Back Poisson,11,8,9,11,10,10,9,10,11,10
Front Gauss,3,3,1,1,2,2,1,1,3,1
Back Linear,10,6,5,10,10,4,9,8,8,11
Front Gauss,2,1,2,1,1,1,1,1,2,1
Back Gauss,11,12,12,12,12,12,11,12,12,6
Back Gauss,10,12,12,8,10,12,12,12,11,11
Front Gauss,1,1,2,1,1,1,4,2,2,3
Front Gauss,2,1,3,3,2,9,1,1,1,2
Front Linear,5,5,1,5,3,7,4,3,3,1
Back Gauss,11,12,12,10,12,12,12,12,10,9
Front Linear,7,5,1,7,3,2,4,1,4,2
Back Poisson,10,6,6,10,9,9,10,11,6,12
Back Gauss,11,12,12,12,11,12,12,5,9,10
Front Poisson,2,2,2,5,4,5,2,3,1,5
Front Gauss,1,1,2,3,3,1,1,2,8,1
Back Poisson,8,11,9,10,10,9,10,11,8,10
Back Linear,8,10,8,10,11,6,12,11,5,12
Back Linear,12,11,4,8,12,11,11,7,12,5
Front Gauss,1,2,1,2,1,2,1,2,1,1
Back Gauss,11,11,10,12,12,12,12,12,12,12
Back Linear,12,9,9,8,3,4,8,12,5,11
Front Linear,8,2,3,4,9,4,6,1,2,10
Back Gauss,12,10,11,12,12,11,11,11,12,12
Front Poisson,2,4,7,4,4,3,3,1,3,4
Back Gauss,11,12,12,12,12,9,11,11,12,9
Back Poisson,11,10,11,9,11,8,12,11,11,11
Front Gauss,6,3,4,1,4,2,1,1,1,1
Back Linear,12,3,8,5,5,6,2,9,5,10
Front Linear,5,7,4,1,3,8,3,1,3,11
Front Gauss,1,1,1,1,1,1,1,2,4,1
Front Poisson,7,6,2,6,1,7,2,2,4,4
Front Linear,7,1,11,1,5,5,3,4,2,7
Front Linear,8,12,5,2,4,3,1,5,1,1
Back Poisson,8,8,7,7,9,7,8,10,10,6
Back Poisson,9,8,8,7,9,12,9,10,8,7
Back Linear,5,8,8,9,7,7,11,10,11,10
Back Poisson,12,6,10,11,10,9,10,9,9,6
Front Gauss,1,2,1,1,2,1,1,1,3,1
Front Poisson,8,2,3,4,5,2,1,3,6,8
Back Linear,7,3,10,9,9,9,9,2,12,8
Back Linear,12,1,7,11,8,1,3,9,7,11
Back Gauss,12,12,12,6,12,12,12,12,12,12
Back Poisson,9,10,11,11,8,9,7,10,10,4
Front Poisson,3,5,4,5,4,2,3,3,3,3
Front Gauss,2,1,1,1,1,1,1,1,1,1
Back Gauss,11,12,11,12,12,11,12,12,9,12
Back Linear,12,7,12,9,9,12,3,3,7,10
Front Poisson,2,7,3,3,3,9,1,2,4,6
Back Linear,9,12,6,9,11,11,11,7,10,10
Back Linear,12,9,12,4,12,3,11,9,7,11
Back Poisson,9,6,10,11,10,11,10,10,8,11
Back Gauss,12,10,11,12,12,12,11,12,11,12
Back Linear,6,7,6,12,10,8,6,2,10,1
Back Gauss,11,12,12,8,12,12,12,12,12,12
Back Linear,5,11,9,10,11,9,5,4,11,11
Back Gauss,11,12,12,12,12,12,12,12,11,12
Back Linear,7,7,7,7,4,10,9,2,1,9
Front Gauss,5,1,2,1,1,1,1,3,1,3
Front Gauss,2,3,1,1,1,1,2,1,2,3
Front Linear,8,8,2,9,1,8,6,5,5,5
Back Linear,11,8,10,11,12,12,9,7,12,6
Back Poisson,10,10,10,9,10,11,10,11,10,12
Front Linear,5,7,4,2,4,11,4,4,6,7
Back Linear,9,11,8,5,12,11,12,12,8,5
Front Gauss,2,2,5,5,1,3,2,1,1,2
Back Linear,4,7,10,10,6,12,11,8,7,9
Back Poisson,8,7,10,11,10,9,6,8,7,10
Back Linear,8,10,7,9,10,8,12,7,5,10
Back Linear,9,7,10,5,12,10,8,11,11,7
Front Poisson,5,5,3,3,8,4,3,3,4,4
Back Gauss,11,12,12,12,12,12,11,11,11,8
Back Poisson,8,7,10,8,10,10,10,7,12,11
Front Linear,3,1,1,10,2,6,3,4,4,7
Front Poisson,4,6,6,2,3,2,6,3,4,3
Back Gauss,11,11,12,12,12,12,12,12,10,12
Front Poisson,2,3,6,2,6,8,5,3,4,6
Back Gauss,12,11,12,12,12,11,12,9,12,12
Front Gauss,3,1,1,1,1,2,1,2,1,1
Back Linear,8,9,8,9,12,12,8,8,8,4
Back Gauss,12,8,12,12,11,12,12,12,11,12
Back Linear,11,7,7,7,12,9,10,9,9,2
Front Gauss,3,1,1,1,2,1,1,2,1,2
Back Poisson,6,9,12,12,9,10,12,7,7,10
Front Poisson,4,4,5,7,2,5,7,3,6,2
Back Gauss,12,12,11,12,12,11,12,6,12,11
Back Poisson,8,10,12,12,9,9,11,9,10,8
Back Poisson,12,10,11,12,11,6,8,9,9,12
Back Poisson,10,8,7,8,8,10,9,10,8,9
Back Poisson,5,7,10,12,9,11,8,11,10,10
Back Linear,9,8,12,8,9,6,8,8,12,8
Front Poisson,9,7,4,3,2,1,4,6,1,5
Back Linear,9,8,4,11,7,9,5,11,7,8
Front Gauss,1,2,1,3,2,1,1,1,1,1
Back Linear,6,9,7,7,10,10,12,10,8,8
Back Poisson,8,9,11,8,9,9,12,9,7,7
Back Poisson,8,9,9,10,7,10,5,10,11,8
Front Poisson,3,2,3,2,3,2,6,4,5,5
Front Gauss,2,1,2,1,1,1,2,1,4,1
Back Poisson,7,11,8,7,10,10,7,11,8,10
Front Poisson,3,3,2,1,3,5,2,5,6,2
Front Poisson,3,5,4,4,4,3,1,3,4,7
Back Poisson,12,7,9,8,11,6,12,10,9,10
Front Gauss,1,1,4,1,2,1,3,1,2,6
Back Poisson,6,11,10,8,9,9,11,12,10,10
Front Linear,3,7,1,3,7,1,2,4,4,6
Back Linear,5,6,9,9,10,4,6,11,12,9
Front Poisson,4,2,4,4,3,8,6,5,3,8
Back Gauss,11,12,12,12,12,11,12,12,10,12
Front Linear,1,7,6,1,3,8,5,6,2,3
Back Linear,12,9,6,7,9,10,7,10,9,8
Back Poisson,9,8,10,9,12,9,10,10,10,10
Back Linear,4,5,6,8,8,2,3,12,12,12
Back Poisson,8,8,9,5,9,9,8,9,5,8
Back Gauss,12,11,12,12,12,11,12,11,11,12
Front Gauss,2,1,4,2,2,2,2,1,1,1
Front Poisson,6,3,6,1,3,3,5,1,3,4
Front Poisson,6,4,4,5,3,2,5,2,7,3
Back Poisson,7,8,11,6,9,9,8,9,11,9
Front Poisson,7,3,5,1,5,3,6,4,3,5
Back Linear,10,12,4,8,10,6,11,2,5,11
Front Gauss,4,2,1,1,3,1,1,1,1,1
Front Poisson,4,4,5,3,3,7,1,2,5,4
Back Gauss,12,12,10,12,12,6,9,12,12,12
Front Poisson,3,3,8,3,3,7,2,2,2,4
Front Poisson,3,5,4,4,3,5,4,6,7,4
Back Gauss,12,12,11,12,12,12,12,12,11,11
Back Gauss,12,12,12,11,11,11,10,12,10,10
Back Poisson,6,11,11,11,8,6,9,5,10,10
Back Linear,11,3,11,10,9,3,10,12,11,11
Back Linear,8,10,12,10,11,11,8,10,11,6
Back Poisson,9,9,9,10,11,8,9,6,8,9
Back Poisson,8,9,12,5,12,8,12,10,7,10
Back Linear,7,8,11,10,9,11,11,10,8,7
Front Poisson,4,6,6,3,1,5,4,4,1,5
Front Linear,4,8,5,2,4,3,1,8,4,10
Front Poisson,4,6,5,7,4,7,7,5,4,1
