Method,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8,Value 9,Value 10
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,2,1,1,1,1,1,1,1,2
Front Poisson,2,4,2,4,2,3,1,3,1,3
Back Gauss,5,6,6,5,6,6,6,6,6,6
Front Gauss,1,1,1,2,1,1,2,1,1,1
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Gauss,6,6,6,6,5,6,6,6,5,5
Front Linear,4,2,1,4,2,4,3,3,1,1
Front Linear,5,2,1,1,5,2,5,1,2,3
Back Gauss,6,6,6,6,6,6,6,6,6,5
Back Linear,6,2,2,5,4,3,4,6,6,6
Back Linear,4,5,2,5,5,6,5,6,6,5
Back Linear,5,5,3,2,3,6,2,6,2,6
Back Linear,6,4,1,6,4,5,5,2,5,5
Front Gauss,1,1,1,2,2,1,1,2,1,1
Back Gauss,6,6,6,6,6,5,5,6,5,6
Front Poisson,2,3,4,3,3,3,1,1,2,1
Back Poisson,4,4,4,6,2,4,4,3,6,5
Back Poisson,5,4,2,5,5,6,2,5,3,5
Back Poisson,4,4,5,4,4,5,5,6,5,4
Back Linear,5,2,3,5,6,5,4,5,5,6
Back Linear,2,4,4,4,5,2,2,4,3,5
Back Poisson,4,5,4,5,4,5,5,6,4,3
Front Linear,1,2,1,1,2,3,1,1,1,1
Back Linear,4,4,4,4,3,5,3,6,3,4
Back Poisson,2,5,5,4,6,5,3,4,5,5
Back Gauss,6,6,6,5,6,6,6,5,6,6
Back Gauss,6,5,5,6,6,6,6,6,6,5
Back Gauss,6,6,6,6,6,6,6,5,6,6
Front Linear,3,3,3,5,3,3,5,5,1,3
Back Poisson,4,5,3,6,5,4,5,2,6,4
Back Poisson,5,3,5,4,6,4,6,5,6,4
Back Linear,1,4,4,5,3,6,6,3,4,6
Back Poisson,6,5,6,6,5,5,4,5,3,5
Back Gauss,5,5,5,6,6,6,6,6,6,6
Back Linear,4,6,2,4,5,5,5,2,6,6
Front Gauss,1,1,1,1,2,1,1,1,2,1
Front Linear,4,4,2,3,5,2,3,1,4,1
Back Linear,4,4,5,6,5,5,6,6,2,6
Back Linear,4,6,6,6,3,3,4,6,5,6
Front Gauss,1,1,1,1,1,1,2,1,1,2
Front Linear,4,4,5,3,3,1,1,2,1,2
Back Linear,6,5,4,6,3,5,4,6,3,5
Front Linear,2,1,1,1,1,3,2,3,4,2
Front Gauss,2,1,2,1,1,1,1,1,1,1
Back Poisson,5,4,5,6,3,3,4,4,6,2
Back Linear,6,5,3,3,3,5,4,1,5,6
Back Gauss,5,6,5,6,6,6,6,6,6,6
Front Linear,6,3,5,3,1,2,1,3,4,1
Front Poisson,1,4,1,3,3,2,3,2,2,2
Front Linear,3,2,4,3,3,1,2,6,4,3
Back Gauss,6,6,6,5,6,3,6,6,5,6
Front Gauss,1,1,1,2,1,1,1,1,1,1
Back Linear,6,3,2,5,2,4,4,6,2,6
Back Linear,6,6,6,5,5,5,3,5,6,5
Front Gauss,4,2,2,1,1,1,1,1,1,4
Front Gauss,1,1,1,1,1,1,2,1,1,1
Back Linear,6,5,6,5,6,6,3,5,3,5
Back Gauss,6,6,6,6,6,5,6,5,6,6
Back Poisson,5,4,4,5,5,2,5,5,5,5
Back Linear,5,1,4,5,6,6,4,6,2,2
Back Linear,6,4,5,6,4,4,6,6,5,2
Back Linear,3,4,6,2,4,3,5,1,5,6
Back Poisson,1,2,6,6,5,3,5,5,5,5
Front Poisson,3,3,2,2,4,3,3,1,1,2
Back Poisson,5,5,6,3,4,3,6,5,4,2
Front Poisson,4,3,4,3,2,3,2,1,3,2
Back Poisson,1,5,3,5,5,4,4,3,5,6
Back Linear,3,3,6,6,5,6,5,5,5,2
Back Linear,6,4,4,6,4,6,5,6,6,3
Front Linear,3,4,3,1,1,2,1,4,5,1
Back Gauss,5,6,6,6,6,6,6,6,6,6
Back Linear,3,5,5,6,2,4,6,4,6,3
Back Poisson,4,6,5,3,3,6,4,5,6,5
Front Poisson,3,2,2,2,2,2,1,4,4,1
Front Gauss,1,1,1,2,1,1,1,1,2,1
Back Linear,4,6,5,2,6,6,6,4,3,4
Back Poisson,6,2,4,4,6,5,3,6,2,2
Front Gauss,1,1,3,2,1,2,2,1,1,1
Front Linear,2,3,2,3,3,4,1,1,2,1
Front Poisson,1,5,2,2,2,5,2,1,5,1
Front Poisson,1,2,4,1,1,5,1,1,1,3
Back Poisson,6,4,5,5,5,4,3,5,5,6
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Poisson,5,4,5,6,6,5,2,6,5,5
Front Poisson,4,1,2,3,1,2,3,2,1,1
Front Linear,1,1,2,2,1,1,4,3,4,2
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Poisson,3,6,5,4,6,4,6,6,2,5
Front Gauss,2,1,1,1,1,1,2,1,1,1
Back Gauss,6,6,5,6,5,6,6,6,6,6
Back Linear,6,2,6,3,6,4,5,6,3,6
Back Poisson,5,5,4,4,5,6,5,6,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,6,5,6,6,6,6,6,6,6,5
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,2,5,2,3,1,3,5,3,1,4
Back Poisson,5,6,4,3,4,5,3,6,5,5
Back Gauss,6,6,6,6,6,6,3,5,5,6
Front Gauss,1,1,1,1,2,1,1,1,1,1
Front Poisson,1,3,2,1,2,3,1,2,1,2
Front Linear,4,5,5,2,2,1,4,4,5,4
Front Gauss,3,1,1,1,1,1,2,1,1,1
Front Linear,1,1,4,1,4,6,1,2,4,1
Front Linear,2,1,1,4,1,2,3,4,1,5
Front Poisson,3,1,1,1,2,3,5,1,2,2
Front Linear,4,1,1,3,5,3,6,1,2,2
Back Linear,6,5,5,3,5,5,6,3,5,4
Back Poisson,4,3,5,6,4,3,5,4,4,3
Back Gauss,6,6,6,5,6,6,6,6,6,6
Front Linear,5,5,3,1,1,3,1,1,3,3
Front Poisson,1,2,1,3,3,3,2,2,2,2
Back Linear,5,5,6,6,6,2,6,5,2,4
Back Poisson,5,1,5,6,6,4,6,4,5,6
Front Gauss,1,1,2,1,1,1,1,1,1,2
Back Poisson,6,5,6,5,5,3,5,5,5,4
Back Poisson,6,4,3,2,6,5,4,5,6,5
Back Linear,1,3,6,6,5,6,3,4,5,4
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Linear,2,3,5,4,6,6,6,4,4,5
Back Poisson,5,4,4,6,6,3,4,5,6,5
Back Linear,6,6,1,6,6,3,6,3,2,3
Back Linear,3,5,5,6,6,5,4,4,1,2
Front Poisson,1,2,1,5,3,1,2,1,1,2
Back Linear,4,3,5,2,5,5,5,5,4,6
Back Gauss,6,6,5,6,6,5,6,6,6,6
Front Poisson,3,2,2,2,2,4,3,2,2,4
Front Linear,1,4,5,2,4,6,2,1,1,3
Back Poisson,4,2,4,5,4,6,5,3,4,5
Back Linear,2,4,5,6,1,4,6,4,4,5
Back Poisson,6,5,6,5,6,5,1,5,6,5
Front Poisson,4,3,2,3,3,1,3,2,2,4
Back Poisson,2,6,4,4,5,6,6,6,4,5
Front Linear,3,4,2,3,5,1,3,1,2,6
Back Gauss,6,6,6,6,6,6,6,6,6,6
Front Poisson,4,2,5,2,4,2,4,3,1,1
Front Linear,4,2,4,1,4,2,3,5,1,3
Front Linear,5,2,1,1,2,4,2,1,1,1
Back Poisson,2,6,6,3,5,5,4,5,5,4
Front Gauss,1,1,1,1,1,3,1,1,1,1
Front Gauss,1,1,1,1,2,3,1,1,1,1
Front Linear,2,1,1,1,4,1,1,5,2,2
Front Poisson,3,4,2,3,2,2,5,2,2,1
Back Gauss,6,6,6,6,4,6,5,6,6,6
Back Gauss,6,5,6,6,5,5,6,6,6,6
Front Linear,3,3,1,1,3,1,1,4,2,1
Front Poisson,5,2,5,5,1,2,2,2,3,2
Front Gauss,1,1,1,1,1,1,1,2,2,1
Back Linear,5,6,5,3,2,5,5,6,4,6
Back Poisson,5,6,5,5,6,5,5,5,6,6
Front Poisson,3,4,5,3,3,1,3,3,4,2
Front Poisson,2,1,3,4,3,2,2,1,2,3
Back Poisson,5,4,4,5,5,4,5,6,3,3
Front Poisson,2,2,2,2,4,2,1,1,4,1
Back Poisson,6,5,3,5,3,5,3,5,5,5
Back Gauss,6,6,6,3,6,5,6,5,6,6
Front Poisson,2,1,4,5,3,2,3,2,3,1
Back Gauss,6,6,6,6,6,6,5,6,5,5
Front Linear,1,2,2,1,1,2,1,3,5,2
Back Poisson,4,6,6,3,5,3,5,4,3,4
Back Poisson,3,4,4,4,5,6,4,3,6,5
Back Linear,1,3,4,5,6,5,6,4,6,6
Front Linear,3,3,1,4,5,2,3,4,4,5
Back Linear,6,5,6,5,5,5,5,6,5,6
Front Linear,1,1,4,1,1,2,1,2,1,2
Front Gauss,1,1,1,1,2,2,1,1,1,2
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Poisson,3,3,4,4,2,2,2,1,3,3
Front Poisson,2,2,2,3,2,3,1,2,1,3
Back Linear,5,6,3,6,6,5,3,6,6,6
Back Linear,5,3,5,5,5,2,6,3,6,5
Front Poisson,1,2,4,2,2,2,1,2,1,3
Front Linear,1,2,4,2,3,2,2,1,5,3
Front Poisson,2,3,4,1,2,3,1,1,3,1
Back Gauss,5,6,5,6,6,6,6,6,5,6
Front Linear,1,1,5,4,2,4,1,6,1,1
Front Linear,1,1,3,4,1,2,3,2,3,3
Back Linear,3,4,1,5,6,6,6,5,5,5
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Gauss,6,6,5,6,5,6,6,6,6,6
Back Poisson,6,6,3,2,3,2,6,3,5,5
Back Linear,6,5,6,3,1,5,4,6,6,2
Front Linear,1,3,1,2,2,4,4,4,2,6
Back Poisson,5,2,5,4,5,6,6,4,3,4
Back Gauss,6,5,6,6,6,5,6,5,4,6
Back Linear,5,6,2,5,6,3,2,5,6,6
Front Poisson,2,1,2,3,5,4,3,3,2,3
Back Poisson,5,5,2,6,4,3,4,6,5,3
Front Gauss,1,1,1,1,1,2,2,2,1,1
Front Poisson,1,2,2,3,2,3,4,3,1,2
Back Poisson,5,5,6,5,5,5,5,5,4,4
Front Gauss,1,2,1,1,1,2,1,1,3,1
Front Gauss,1,2,1,1,1,1,1,1,1,1
Front Linear,2,1,1,1,2,1,3,3,1,2
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Linear,6,6,3,2,4,5,4,5,5,3
Front Linear,1,4,1,1,3,2,2,2,1,1
Front Poisson,3,1,3,5,1,1,4,6,2,4
Front Linear,2,1,5,1,2,2,1,4,1,1
Front Poisson,1,2,2,1,2,2,2,4,3,3
Back Gauss,6,5,6,6,6,6,6,6,6,6
Back Linear,4,1,5,6,3,4,6,6,6,6
Front Gauss,1,1,1,1,1,1,1,1,2,1
Back Poisson,6,6,1,3,4,4,5,1,1,5
Back Gauss,5,6,6,6,6,6,5,4,6,5
Front Gauss,1,1,1,1,1,1,1,1,1,2
Front Poisson,2,1,2,2,1,5,3,2,4,4
Front Linear,1,1,2,2,2,3,2,2,2,1
Back Gauss,6,6,6,6,6,6,6,5,6,6
Front Linear,2,1,2,4,4,3,3,1,2,1
Back Linear,6,1,4,4,3,6,6,4,4,5
Front Linear,2,4,4,3,2,3,2,1,4,2
Back Poisson,5,4,6,5,6,3,5,6,1,5
Back Linear,6,4,4,6,5,1,6,5,4,4
Back Poisson,4,4,5,3,2,5,6,3,5,6
Front Poisson,1,3,4,1,3,2,1,4,5,2
Back Poisson,6,5,6,4,5,3,4,5,5,6
Back Poisson,4,3,1,3,5,6,5,4,5,4
Front Poisson,1,3,3,1,2,1,2,2,2,2
Back Poisson,6,4,4,6,5,4,6,6,5,2
Front Linear,6,1,5,1,2,2,3,2,1,1
Front Poisson,4,1,3,5,2,2,3,2,5,3
Front Gauss,2,1,2,1,1,3,1,1,1,1
Back Linear,5,4,5,5,5,6,5,6,6,4
Front Linear,3,5,2,1,2,2,3,2,1,2
Front Linear,3,5,1,4,1,4,3,1,1,2
Front Linear,1,1,2,4,1,1,1,2,2,3
Back Linear,2,6,3,6,5,5,6,4,4,2
Back Gauss,6,5,6,6,6,6,5,6,5,6
Back Poisson,5,3,4,5,4,3,4,1,6,2
Front Poisson,4,2,3,3,3,2,3,2,2,2
Back Linear,3,6,4,3,6,5,5,6,2,6
Back Gauss,6,6,5,6,6,5,5,6,6,6
Front Poisson,2,1,3,4,3,3,4,3,1,4
Back Poisson,5,5,3,3,4,5,4,4,5,6
Front Linear,5,2,2,1,3,4,2,2,2,4
Back Linear,4,3,6,4,5,6,5,6,4,5
Front Linear,4,1,4,3,3,4,4,4,1,1
Front Gauss,2,1,1,2,2,1,1,2,1,1
Back Gauss,5,5,6,3,6,6,6,6,6,6
Back Linear,6,5,5,6,4,2,4,6,5,4
Front Linear,5,2,2,1,2,5,4,4,3,2
Front Poisson,2,1,1,1,4,1,1,2,2,4
Front Gauss,1,1,1,1,2,1,1,1,1,1
Back Gauss,6,6,6,6,6,6,6,5,6,6
Front Linear,2,2,2,4,3,3,6,4,1,1
Back Linear,3,5,1,4,5,5,5,2,3,6
Front Gauss,1,2,1,1,1,1,2,2,1,1
Front Poisson,1,2,2,2,3,2,2,2,4,5
Back Linear,2,5,6,5,6,3,3,5,3,1
Front Linear,1,1,3,1,2,5,2,5,1,4
Back Poisson,5,5,4,5,5,4,4,5,5,2
Back Gauss,5,6,6,6,6,6,5,6,6,4
Front Linear,2,2,1,1,5,3,1,2,4,3
Back Poisson,5,5,3,5,4,4,5,4,4,4
Front Poisson,2,2,6,2,5,3,2,1,2,2
Back Linear,2,3,3,2,3,6,5,2,5,6
Back Poisson,5,5,3,5,1,5,4,4,6,5
Front Gauss,1,1,1,3,1,1,1,1,2,1
Back Poisson,4,5,6,5,6,6,4,5,4,5
Front Poisson,2,4,5,3,3,3,3,3,4,4
Front Linear,1,4,5,6,3,3,3,4,3,6
Front Poisson,1,2,3,2,3,3,3,2,2,1
Back Poisson,4,5,2,4,5,5,4,6,6,5
Back Poisson,2,5,3,4,6,6,6,5,4,1
Back Gauss,5,6,6,6,6,6,6,6,6,6
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,6,6,6,6,6,6,6,6,6,6
Front Poisson,3,3,1,2,3,1,1,2,4,2
Back Gauss,5,6,6,6,5,6,6,6,6,6
Back Linear,6,4,5,4,2,6,2,5,4,6
Front Linear,1,1,3,2,1,1,1,4,5,4
Front Gauss,1,1,1,2,2,1,1,1,2,3
Back Linear,2,6,4,6,5,6,6,4,5,4
Front Linear,2,3,2,6,1,2,1,2,1,2
Front Poisson,5,1,5,3,1,3,3,1,2,4
Front Gauss,1,1,1,1,1,1,1,2,1,1
Front Linear,4,1,3,4,2,1,1,1,1,3
Back Poisson,5,6,2,6,4,3,3,5,4,5
Front Linear,1,6,1,1,5,2,1,3,2,6
Back Poisson,4,2,6,5,6,5,5,6,5,4
Front Gauss,1,1,1,1,1,3,1,1,1,1
Front Linear,1,2,5,3,1,2,4,5,1,6
Front Poisson,2,5,3,3,2,2,2,5,2,2
Front Poisson,1,3,3,3,3,3,4,1,2,2
Front Linear,1,3,2,1,1,3,3,3,5,1
Back Linear,3,6,1,4,5,6,3,6,3,5
Front Poisson,2,6,2,1,2,2,2,1,3,2
Front Poisson,2,2,2,2,2,2,4,1,2,2
Back Linear,2,2,5,4,5,6,5,4,4,5
Back Gauss,4,6,6,6,6,6,6,6,6,6
Front Gauss,2,2,2,2,2,2,1,1,4,1
Front Poisson,2,3,2,2,3,1,3,2,3,1
Front Linear,1,3,5,5,1,1,4,4,3,2
Front Gauss,1,1,1,1,1,2,1,1,1,1
Back Linear,6,2,3,5,6,6,4,5,5,5
Back Poisson,6,3,6,4,6,6,6,5,6,6
Back Linear,6,6,5,3,6,4,5,2,5,6
Front Poisson,2,2,2,4,3,4,2,2,3,5
Back Poisson,6,4,5,6,3,1,5,6,5,4
Front Linear,4,1,5,4,1,2,4,1,2,3
Back Linear,3,4,5,4,4,5,6,6,5,2
Back Poisson,4,5,4,5,5,6,3,6,6,4
Back Poisson,5,6,5,5,6,5,5,6,5,4
Back Poisson,5,6,4,3,4,6,6,6,2,3
Front Gauss,1,1,1,1,1,1,2,2,2,1
Back Poisson,5,5,3,4,4,6,4,2,4,3
Front Gauss,1,1,1,2,1,1,1,1,1,2
Back Linear,5,5,6,5,5,5,5,6,5,4
Back Poisson,6,5,3,5,6,3,5,5,3,5
Back Gauss,6,6,6,6,5,4,6,6,6,6
Back Linear,5,4,5,5,6,4,4,3,6,6
Back Poisson,6,5,4,4,5,1,4,5,5,5
Back Poisson,6,3,4,5,5,4,5,4,4,2
Front Gauss,2,1,1,1,1,2,1,1,1,1
Front Gauss,1,2,2,1,2,1,1,1,1,2
Back Linear,3,6,3,2,6,3,5,4,5,3
Front Poisson,2,2,3,3,3,2,2,2,4,5
Front Poisson,3,2,2,2,1,2,2,4,3,3
Back Gauss,6,6,6,6,6,6,6,4,6,6
Front Gauss,1,1,2,1,1,1,1,1,1,1
Front Linear,3,2,5,3,3,1,1,1,1,1
Front Linear,1,6,3,1,1,2,2,2,1,5
Back Linear,4,6,3,6,3,2,5,6,4,5
Front Linear,4,2,3,2,1,5,4,1,2,2
Back Poisson,3,5,5,4,6,5,5,6,4,4
Front Linear,2,1,2,3,2,1,3,2,1,1
Back Poisson,3,4,4,6,6,5,4,6,6,6
Back Gauss,6,6,6,6,6,5,6,6,6,5
Back Linear,5,5,1,5,4,2,5,5,6,6
Back Linear,6,5,6,4,5,6,6,3,2,2
Back Linear,5,2,6,3,4,5,5,6,2,5
Front Poisson,3,2,2,1,3,1,3,1,1,4
Front Gauss,1,3,2,1,1,1,1,1,1,1
Front Gauss,1,1,1,2,1,1,1,1,1,1
Front Linear,2,2,2,3,4,4,1,3,1,1
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Poisson,4,5,6,4,5,5,6,4,3,3
Back Linear,3,5,5,5,5,4,1,3,6,2
Back Linear,4,6,5,3,5,2,3,5,4,6
Front Poisson,5,5,3,2,5,2,2,5,2,3
Back Gauss,6,6,5,6,6,6,6,6,6,6
Back Poisson,6,3,5,4,3,6,6,5,4,5
Back Gauss,6,5,6,5,6,5,5,6,6,5
Front Gauss,1,1,1,1,1,1,3,1,1,1
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Poisson,3,6,6,3,5,5,2,4,5,4
Back Poisson,5,5,6,5,4,6,6,3,4,4
Front Linear,4,4,1,2,1,3,4,6,1,2
Front Linear,1,2,2,4,2,2,2,1,1,3
Front Linear,1,1,4,4,3,3,3,1,2,2
Front Poisson,2,1,2,2,2,2,1,4,3,5
Back Poisson,6,5,5,5,5,3,6,5,2,5
Back Linear,2,6,6,4,6,5,4,3,4,2
Front Gauss,1,2,1,1,1,1,1,2,1,1
Back Linear,5,6,5,3,6,3,3,5,5,6
Front Gauss,1,1,2,2,1,1,1,1,1,1
Back Poisson,5,4,6,5,6,5,4,4,5,5
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Poisson,5,4,5,6,3,4,6,5,5,6
Back Gauss,6,6,6,6,6,5,6,6,6,6
Front Gauss,1,1,1,1,4,1,1,1,1,1
Front Poisson,2,1,2,6,3,3,2,2,2,4
Front Gauss,1,2,2,1,1,1,1,1,1,1
Front Linear,2,1,1,2,1,2,1,1,2,4
Front Linear,1,6,1,4,3,1,3,4,2,5
Front Gauss,3,1,1,1,1,2,2,2,1,1
Front Gauss,2,1,2,1,1,1,1,2,1,1
Back Linear,3,6,1,6,3,4,3,6,6,6
Front Linear,3,2,1,1,1,1,5,3,2,2
Front Linear,3,2,3,5,6,2,1,4,1,1
Front Poisson,2,3,3,2,6,1,3,2,2,1
Back Poisson,4,5,3,6,3,6,6,4,6,2
Back Gauss,6,6,4,6,6,6,6,6,6,6
Back Poisson,3,6,5,4,3,5,5,4,4,6
Back Linear,5,3,5,5,4,6,3,4,2,1
Back Gauss,5,6,6,6,6,6,6,6,6,4
Front Gauss,1,1,1,1,1,1,1,1,2,1
Front Linear,2,2,2,6,3,1,6,1,6,3
Front Poisson,3,3,2,4,3,2,4,2,2,2
Front Poisson,3,1,2,1,2,5,1,2,4,2
Front Linear,4,1,2,1,6,4,3,2,2,1
Back Gauss,6,6,3,4,6,6,5,6,6,6
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Poisson,4,4,5,4,3,3,5,5,5,5
Back Linear,4,3,5,6,3,2,6,5,6,6
Front Gauss,1,1,3,2,1,1,1,2,2,1
Back Gauss,6,6,6,6,5,6,6,6,5,6
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Gauss,6,6,6,6,6,5,5,6,3,6
Back Gauss,6,6,6,6,6,6,6,5,6,5
Back Gauss,6,6,6,6,6,6,6,6,5,6
Back Gauss,6,6,5,6,5,6,6,6,6,5
Back Gauss,6,4,5,5,6,6,6,6,6,5
Front Poisson,1,2,3,3,4,1,2,3,1,2
Back Linear,6,2,4,6,2,5,1,5,4,4
Back Gauss,6,5,6,6,6,6,6,6,6,5
Front Gauss,1,1,1,3,1,2,1,1,1,1
Back Gauss,5,6,6,6,5,6,6,6,6,5
Back Linear,4,6,3,6,2,5,4,5,3,3
Front Linear,5,1,2,1,2,2,1,3,6,2
Front Linear,2,1,4,2,1,1,3,5,5,2
Back Gauss,5,5,6,6,5,6,6,6,6,6
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Gauss,2,2,1,1,2,2,1,3,1,1
Back Linear,6,6,3,5,6,5,6,4,6,2
Back Linear,6,5,6,4,6,5,5,4,6,6
Back Gauss,6,6,6,6,6,4,6,6,6,6
Back Linear,5,3,6,5,4,3,4,6,1,2
Front Linear,1,1,3,1,3,2,4,1,2,2
Back Gauss,6,5,5,6,6,6,6,6,6,6
Front Gauss,1,1,1,1,1,1,1,3,1,1
Back Poisson,5,5,6,5,3,4,5,4,3,3
Back Linear,3,3,6,6,6,6,6,6,5,6
Front Linear,5,5,3,1,4,1,2,4,5,5
Front Linear,1,2,2,6,4,4,2,1,1,1
Back Gauss,6,6,6,6,5,6,6,6,6,6
Front Poisson,2,2,2,2,1,3,2,3,4,2
Front Linear,2,1,1,3,1,3,2,4,5,1
Back Gauss,6,6,6,6,6,6,6,6,5,6
Back Gauss,5,5,6,6,4,6,6,6,5,6
Front Linear,4,6,2,2,3,4,3,4,3,2
Front Poisson,2,2,2,2,3,3,3,3,1,1
Back Gauss,6,6,6,6,5,6,6,5,6,6
Back Poisson,5,4,3,2,4,1,5,5,5,2
Back Gauss,6,6,6,5,6,6,6,4,6,6
Front Poisson,5,2,2,2,5,1,1,1,2,1
Back Gauss,4,6,5,6,6,6,6,6,6,5
Front Gauss,1,1,1,2,1,1,2,2,1,2
Back Gauss,6,6,6,6,6,6,5,6,6,6
Front Linear,2,1,1,2,1,3,2,2,2,1
Back Gauss,6,6,6,5,6,6,6,6,6,6
Back Linear,6,3,6,5,5,5,3,6,5,3
Front Linear,1,1,1,4,6,1,1,1,3,1
Front Linear,1,2,1,5,4,2,2,3,4,6
Back Gauss,6,6,6,6,6,5,6,5,6,6
Back Gauss,5,6,6,6,6,4,6,6,6,6
Back Poisson,4,3,4,6,5,5,5,3,5,6
Back Linear,6,2,3,4,6,3,5,5,1,6
Front Poisson,2,4,2,2,5,2,2,2,2,2
Back Linear,4,3,4,5,2,5,5,6,4,5
Back Poisson,3,6,6,5,6,5,6,4,4,5
Back Linear,4,5,4,2,4,5,5,3,3,5
Front Poisson,4,1,1,2,3,4,3,3,1,4
Front Poisson,2,2,1,2,4,2,2,6,1,1
Back Linear,5,5,6,4,5,6,6,6,3,5
Front Linear,4,4,1,2,1,4,5,2,4,4
Front Linear,4,5,2,1,1,4,1,2,4,3
Front Gauss,1,1,1,1,1,2,1,1,2,2
Front Poisson,1,2,2,1,2,2,3,4,2,2
Front Gauss,1,1,1,1,1,1,1,1,1,2
Back Gauss,4,6,6,6,6,6,6,6,6,5
Back Poisson,5,5,4,4,6,4,3,6,4,4
Back Gauss,5,6,6,6,6,6,4,6,5,6
Back Gauss,6,5,4,6,6,6,6,6,6,6
Front Linear,2,5,2,4,2,3,3,4,1,2
Front Poisson,4,1,2,6,3,2,3,2,1,3
Front Gauss,3,1,2,1,1,1,1,3,1,1
Front Gauss,1,2,3,1,1,2,1,1,1,1
Back Linear,3,2,6,2,4,2,2,6,3,6
Front Poisson,2,3,4,3,2,3,1,2,4,2
Back Poisson,6,5,3,3,4,4,3,3,5,6
Front Poisson,4,3,5,3,2,1,2,1,2,3
Back Poisson,6,2,5,5,5,6,3,1,5,4
Front Poisson,4,2,4,1,1,3,4,4,1,3
Back Gauss,5,6,6,6,6,6,6,6,6,6
Front Poisson,1,2,4,2,3,1,1,3,1,2
Back Linear,5,6,3,2,5,4,4,5,4,5
Back Poisson,3,4,5,4,6,5,5,3,3,6
Back Gauss,6,4,6,6,6,6,5,6,6,5
Front Gauss,2,1,1,1,2,1,1,1,1,1
Back Poisson,5,5,6,6,4,6,6,5,6,4
Back Poisson,3,5,6,5,6,5,6,5,5,3
Back Linear,4,3,4,2,6,6,2,6,3,3
Front Linear,1,1,1,2,2,3,1,1,3,2
Back Poisson,4,5,3,4,6,5,4,6,3,5
Front Linear,1,3,1,6,4,3,2,2,5,1
Back Gauss,6,6,6,5,6,6,6,6,6,6
Back Gauss,6,5,6,6,6,5,6,5,6,4
Back Poisson,4,4,3,3,4,5,6,5,6,4
Back Poisson,2,5,3,6,2,1,6,6,2,6
Back Poisson,6,6,4,2,5,5,4,4,4,5
Back Linear,4,5,6,6,2,3,6,4,2,6
Back Gauss,6,6,5,6,6,6,5,6,6,6
Back Gauss,6,6,5,6,6,6,6,6,6,6
Front Gauss,1,1,1,5,2,1,1,2,1,1
Back Gauss,6,5,6,6,6,6,6,6,5,6
Back Linear,4,3,6,4,6,5,6,6,5,5
Back Linear,6,4,6,3,5,6,4,6,1,1
Back Gauss,6,5,5,6,6,6,6,6,6,6
Back Gauss,6,6,5,6,6,6,6,6,6,6
Back Gauss,6,6,6,6,6,6,6,6,6,6
Front Poisson,1,2,2,4,3,3,1,6,2,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,1,3,2,1,3,2,2,1,2,4
Back Poisson,2,4,6,3,4,4,4,4,5,3
Back Poisson,6,3,2,4,6,4,4,5,3,6
Back Linear,5,4,6,5,4,6,1,2,2,3
Back Poisson,6,5,6,5,4,4,5,5,3,6
Front Poisson,2,2,1,4,4,1,2,1,1,2
Front Linear,1,5,3,1,1,5,2,4,2,2
Back Linear,4,3,6,6,6,5,5,4,3,6
Front Linear,1,5,1,3,3,5,4,2,4,3
Front Poisson,2,1,1,2,5,4,2,3,4,2
Back Gauss,6,6,6,6,6,6,5,6,6,5
Front Poisson,1,4,3,2,5,3,2,1,2,4
Back Gauss,6,6,6,6,5,6,4,6,6,6
Back Linear,6,3,3,2,6,6,1,6,3,4
Front Gauss,1,1,1,1,1,1,3,1,1,1
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Gauss,3,2,1,1,1,1,1,3,1,1
Back Poisson,5,4,4,4,6,2,6,4,5,5
Front Linear,1,2,5,2,1,5,2,1,4,5
Back Gauss,6,6,6,6,6,6,6,6,6,6
Back Gauss,5,5,5,6,6,6,6,5,5,6
Back Linear,6,5,6,3,2,6,5,4,5,4
Front Poisson,3,2,2,4,2,4,2,4,1,2
Back Poisson,6,5,3,4,2,5,6,6,4,6
Back Gauss,5,6,6,6,6,6,4,6,5,6
Back Linear,5,4,4,6,5,5,3,6,3,6
Front Poisson,5,5,2,2,3,3,2,1,3,3
Front Linear,5,2,1,6,4,6,1,3,3,3
Back Linear,5,3,6,6,5,4,3,3,6,5
